States,Regions,latitude,longitude,Dates,Usage
Assam,NER,26.7499809,94.21666744,23/02/2019 00:00:00,28.6
Manipur,NER,24.79997072,93.95001705,23/02/2019 00:00:00,2.8
Meghalaya,NER,25.57049217,91.8800142,23/02/2019 00:00:00,5.3
Mizoram,NER,23.71039899,92.72001461,23/02/2019 00:00:00,1.8
Nagaland,NER,25.6669979,94.11657019,23/02/2019 00:00:00,2.1
Tripura,NER,23.83540428,91.27999914,23/02/2019 00:00:00,5.6
Punjab,NR,31.51997398,75.98000281,24/02/2019 00:00:00,183.6
Haryana,NR,28.45000633,77.01999101,24/02/2019 00:00:00,185.9
Rajasthan,NR,26.44999921,74.63998124,24/02/2019 00:00:00,250.0
Delhi,NR,28.6699929,77.23000403,24/02/2019 00:00:00,128.1
UP,NR,27.59998069,78.05000565,24/02/2019 00:00:00,469.0
Uttarakhand,NR,30.32040895,78.05000565,24/02/2019 00:00:00,46.7
HP,NR,31.10002545,77.16659704,24/02/2019 00:00:00,30.3
J&K,NR,33.45,76.24,24/02/2019 00:00:00,47.0
Chandigarh,NR,30.71999697,76.78000565,24/02/2019 00:00:00,6.0
Chhattisgarh,WR,22.09042035,82.15998734,24/02/2019 00:00:00,88.6
Gujarat,WR,22.2587,71.1924,24/02/2019 00:00:00,394.1
MP,WR,21.30039105,76.13001949,24/02/2019 00:00:00,226.4
Maharashtra,WR,19.25023195,73.16017493,24/02/2019 00:00:00,509.6
Goa,WR,15.491997,73.81800065,24/02/2019 00:00:00,12.3
DNH,WR,20.26657819,73.0166178,24/02/2019 00:00:00,17.8
Andhra Pradesh,SR,14.7504291,78.57002559,24/02/2019 00:00:00,183.2
Telangana,SR,18.1124,79.0193,24/02/2019 00:00:00,177.5
Karnataka,SR,12.57038129,76.91999711,24/02/2019 00:00:00,213.1
Kerala,SR,8.900372741,76.56999263,24/02/2019 00:00:00,85.1
Tamil Nadu,SR,12.92038576,79.15004187,24/02/2019 00:00:00,349.5
Pondy,SR,11.93499371,79.83000037,24/02/2019 00:00:00,9.3
Bihar,ER,25.78541445,87.4799727,24/02/2019 00:00:00,92.4
Jharkhand,ER,23.80039349,86.41998572,24/02/2019 00:00:00,26.3
Odisha,ER,19.82042971,85.90001746,24/02/2019 00:00:00,91.6
West Bengal,ER,22.58039044,88.32994665,24/02/2019 00:00:00,189.0
Sikkim,ER,27.3333303,88.6166475,24/02/2019 00:00:00,1.0
Arunachal Pradesh,NER,27.10039878,93.61660071,24/02/2019 00:00:00,2.1
Assam,NER,26.7499809,94.21666744,24/02/2019 00:00:00,27.0
Manipur,NER,24.79997072,93.95001705,24/02/2019 00:00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,24/02/2019 00:00:00,4.9
Mizoram,NER,23.71039899,92.72001461,24/02/2019 00:00:00,1.7
Nagaland,NER,25.6669979,94.11657019,24/02/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,24/02/2019 00:00:00,5.3
Punjab,NR,31.51997398,75.98000281,25/02/2019 00:00:00,188.8
Haryana,NR,28.45000633,77.01999101,25/02/2019 00:00:00,189.1
Rajasthan,NR,26.44999921,74.63998124,25/02/2019 00:00:00,255.7
Delhi,NR,28.6699929,77.23000403,25/02/2019 00:00:00,131.6
UP,NR,27.59998069,78.05000565,25/02/2019 00:00:00,445.2
Uttarakhand,NR,30.32040895,78.05000565,25/02/2019 00:00:00,47.8
HP,NR,31.10002545,77.16659704,25/02/2019 00:00:00,30.5
J&K,NR,33.45,76.24,25/02/2019 00:00:00,47.4
Chandigarh,NR,30.71999697,76.78000565,25/02/2019 00:00:00,6.2
Chhattisgarh,WR,22.09042035,82.15998734,25/02/2019 00:00:00,86.2
Gujarat,WR,22.2587,71.1924,25/02/2019 00:00:00,392.8
MP,WR,21.30039105,76.13001949,25/02/2019 00:00:00,226.6
Maharashtra,WR,19.25023195,73.16017493,25/02/2019 00:00:00,505.9
Goa,WR,15.491997,73.81800065,25/02/2019 00:00:00,12.3
DNH,WR,20.26657819,73.0166178,25/02/2019 00:00:00,16.5
Andhra Pradesh,SR,14.7504291,78.57002559,25/02/2019 00:00:00,196.3
Telangana,SR,18.1124,79.0193,25/02/2019 00:00:00,181.2
Karnataka,SR,12.57038129,76.91999711,25/02/2019 00:00:00,212.7
Kerala,SR,8.900372741,76.56999263,25/02/2019 00:00:00,84.1
Tamil Nadu,SR,12.92038576,79.15004187,25/02/2019 00:00:00,343.0
Pondy,SR,11.93499371,79.83000037,25/02/2019 00:00:00,9.2
Bihar,ER,25.78541445,87.4799727,25/02/2019 00:00:00,80.5
Jharkhand,ER,23.80039349,86.41998572,25/02/2019 00:00:00,24.8
Odisha,ER,19.82042971,85.90001746,25/02/2019 00:00:00,96.6
West Bengal,ER,22.58039044,88.32994665,25/02/2019 00:00:00,175.9
Sikkim,ER,27.3333303,88.6166475,25/02/2019 00:00:00,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,25/02/2019 00:00:00,2.1
Assam,NER,26.7499809,94.21666744,25/02/2019 00:00:00,26.7
Manipur,NER,24.79997072,93.95001705,25/02/2019 00:00:00,2.4
Meghalaya,NER,25.57049217,91.8800142,25/02/2019 00:00:00,4.9
Mizoram,NER,23.71039899,92.72001461,25/02/2019 00:00:00,1.7
Nagaland,NER,25.6669979,94.11657019,25/02/2019 00:00:00,2.1
Tripura,NER,23.83540428,91.27999914,25/02/2019 00:00:00,4.8
Punjab,NR,31.51997398,75.98000281,26/02/2019 00:00:00,186.4
Haryana,NR,28.45000633,77.01999101,26/02/2019 00:00:00,188.4
Rajasthan,NR,26.44999921,74.63998124,26/02/2019 00:00:00,261.6
Delhi,NR,28.6699929,77.23000403,26/02/2019 00:00:00,132.2
UP,NR,27.59998069,78.05000565,26/02/2019 00:00:00,438.9
Uttarakhand,NR,30.32040895,78.05000565,26/02/2019 00:00:00,47.7
HP,NR,31.10002545,77.16659704,26/02/2019 00:00:00,28.8
J&K,NR,33.45,76.24,26/02/2019 00:00:00,42.3
Chandigarh,NR,30.71999697,76.78000565,26/02/2019 00:00:00,6.4
Chhattisgarh,WR,22.09042035,82.15998734,26/02/2019 00:00:00,37.2
Gujarat,WR,22.2587,71.1924,26/02/2019 00:00:00,393.0
MP,WR,21.30039105,76.13001949,26/02/2019 00:00:00,223.9
Maharashtra,WR,19.25023195,73.16017493,26/02/2019 00:00:00,500.6
Goa,WR,15.491997,73.81800065,26/02/2019 00:00:00,12.3
DNH,WR,20.26657819,73.0166178,26/02/2019 00:00:00,17.2
Andhra Pradesh,SR,14.7504291,78.57002559,26/02/2019 00:00:00,197.3
Telangana,SR,18.1124,79.0193,26/02/2019 00:00:00,170.9
Karnataka,SR,12.57038129,76.91999711,26/02/2019 00:00:00,198.9
Kerala,SR,8.900372741,76.56999263,26/02/2019 00:00:00,81.7
Tamil Nadu,SR,12.92038576,79.15004187,26/02/2019 00:00:00,336.8
Pondy,SR,11.93499371,79.83000037,26/02/2019 00:00:00,8.6
Bihar,ER,25.78541445,87.4799727,26/02/2019 00:00:00,99.7
Jharkhand,ER,23.80039349,86.41998572,26/02/2019 00:00:00,25.3
Odisha,ER,19.82042971,85.90001746,26/02/2019 00:00:00,96.8
West Bengal,ER,22.58039044,88.32994665,26/02/2019 00:00:00,176.0
Sikkim,ER,27.3333303,88.6166475,26/02/2019 00:00:00,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,26/02/2019 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,26/02/2019 00:00:00,28.8
Manipur,NER,24.79997072,93.95001705,26/02/2019 00:00:00,2.2
Meghalaya,NER,25.57049217,91.8800142,26/02/2019 00:00:00,5.5
Mizoram,NER,23.71039899,92.72001461,26/02/2019 00:00:00,1.8
Nagaland,NER,25.6669979,94.11657019,26/02/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,26/02/2019 00:00:00,3.3
Punjab,NR,31.51997398,75.98000281,27/02/2019 00:00:00,186.9
Haryana,NR,28.45000633,77.01999101,27/02/2019 00:00:00,182.0
Rajasthan,NR,26.44999921,74.63998124,27/02/2019 00:00:00,260.2
Delhi,NR,28.6699929,77.23000403,27/02/2019 00:00:00,132.7
UP,NR,27.59998069,78.05000565,27/02/2019 00:00:00,439.0
Uttarakhand,NR,30.32040895,78.05000565,27/02/2019 00:00:00,43.0
HP,NR,31.10002545,77.16659704,27/02/2019 00:00:00,27.0
J&K,NR,33.45,76.24,27/02/2019 00:00:00,46.8
Chandigarh,NR,30.71999697,76.78000565,27/02/2019 00:00:00,6.0
Chhattisgarh,WR,22.09042035,82.15998734,27/02/2019 00:00:00,88.5
Gujarat,WR,22.2587,71.1924,27/02/2019 00:00:00,376.2
MP,WR,21.30039105,76.13001949,27/02/2019 00:00:00,215.2
Maharashtra,WR,19.25023195,73.16017493,27/02/2019 00:00:00,489.6
Goa,WR,15.491997,73.81800065,27/02/2019 00:00:00,12.3
DNH,WR,20.26657819,73.0166178,27/02/2019 00:00:00,16.3
Andhra Pradesh,SR,14.7504291,78.57002559,27/02/2019 00:00:00,194.2
Telangana,SR,18.1124,79.0193,27/02/2019 00:00:00,167.0
Karnataka,SR,12.57038129,76.91999711,27/02/2019 00:00:00,184.8
Kerala,SR,8.900372741,76.56999263,27/02/2019 00:00:00,77.6
Tamil Nadu,SR,12.92038576,79.15004187,27/02/2019 00:00:00,313.7
Pondy,SR,11.93499371,79.83000037,27/02/2019 00:00:00,8.2
Bihar,ER,25.78541445,87.4799727,27/02/2019 00:00:00,88.8
Jharkhand,ER,23.80039349,86.41998572,27/02/2019 00:00:00,25.1
Odisha,ER,19.82042971,85.90001746,27/02/2019 00:00:00,85.8
West Bengal,ER,22.58039044,88.32994665,27/02/2019 00:00:00,153.4
Sikkim,ER,27.3333303,88.6166475,27/02/2019 00:00:00,0.9
Arunachal Pradesh,NER,27.10039878,93.61660071,27/02/2019 00:00:00,2.0
Assam,NER,26.7499809,94.21666744,27/02/2019 00:00:00,29.8
Manipur,NER,24.79997072,93.95001705,27/02/2019 00:00:00,2.3
Meghalaya,NER,25.57049217,91.8800142,27/02/2019 00:00:00,5.9
Mizoram,NER,23.71039899,92.72001461,27/02/2019 00:00:00,1.7
Nagaland,NER,25.6669979,94.11657019,27/02/2019 00:00:00,2.5
Tripura,NER,23.83540428,91.27999914,27/02/2019 00:00:00,4.4
Punjab,NR,31.51997398,75.98000281,28/02/2019 00:00:00,107.5
Haryana,NR,28.45000633,77.01999101,28/02/2019 00:00:00,123.5
Rajasthan,NR,26.44999921,74.63998124,28/02/2019 00:00:00,238.4
Delhi,NR,28.6699929,77.23000403,28/02/2019 00:00:00,69.0
UP,NR,27.59998069,78.05000565,28/02/2019 00:00:00,281.2
Uttarakhand,NR,30.32040895,78.05000565,28/02/2019 00:00:00,38.9
HP,NR,31.10002545,77.16659704,28/02/2019 00:00:00,28.4
J&K,NR,33.45,76.24,28/02/2019 00:00:00,51.2
Chandigarh,NR,30.71999697,76.78000565,28/02/2019 00:00:00,4.6
Chhattisgarh,WR,22.09042035,82.15998734,28/02/2019 00:00:00,82.3
Gujarat,WR,22.2587,71.1924,28/02/2019 00:00:00,332.4
MP,WR,21.30039105,76.13001949,28/02/2019 00:00:00,255.7
Maharashtra,WR,19.25023195,73.16017493,28/02/2019 00:00:00,454.7
Goa,WR,15.491997,73.81800065,28/02/2019 00:00:00,9.8
DNH,WR,20.26657819,73.0166178,28/02/2019 00:00:00,17.2
Andhra Pradesh,SR,14.7504291,78.57002559,28/02/2019 00:00:00,182.9
Telangana,SR,18.1124,79.0193,28/02/2019 00:00:00,215.0
Karnataka,SR,12.57038129,76.91999711,28/02/2019 00:00:00,228.3
Kerala,SR,8.900372741,76.56999263,28/02/2019 00:00:00,72.1
Tamil Nadu,SR,12.92038576,79.15004187,28/02/2019 00:00:00,296.7
Pondy,SR,11.93499371,79.83000037,28/02/2019 00:00:00,7.0
Bihar,ER,25.78541445,87.4799727,28/02/2019 00:00:00,79.9
Jharkhand,ER,23.80039349,86.41998572,28/02/2019 00:00:00,26.3
Odisha,ER,19.82042971,85.90001746,28/02/2019 00:00:00,70.1
West Bengal,ER,22.58039044,88.32994665,28/02/2019 00:00:00,113.9
Sikkim,ER,27.3333303,88.6166475,28/02/2019 00:00:00,2.1
Arunachal Pradesh,NER,27.10039878,93.61660071,28/02/2019 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,28/02/2019 00:00:00,22.7
Manipur,NER,24.79997072,93.95001705,28/02/2019 00:00:00,2.9
Meghalaya,NER,25.57049217,91.8800142,28/02/2019 00:00:00,6.7
Mizoram,NER,23.71039899,92.72001461,28/02/2019 00:00:00,1.5
Nagaland,NER,25.6669979,94.11657019,28/02/2019 00:00:00,2.3
Tripura,NER,23.83540428,91.27999914,28/02/2019 00:00:00,3.4
Punjab,NR,31.51997398,75.98000281,02/03/2019 00:00:00,102.9
Haryana,NR,28.45000633,77.01999101,02/03/2019 00:00:00,116.3
Rajasthan,NR,26.44999921,74.63998124,02/03/2019 00:00:00,240.6
Delhi,NR,28.6699929,77.23000403,02/03/2019 00:00:00,72.1
UP,NR,27.59998069,78.05000565,02/03/2019 00:00:00,270.4
Uttarakhand,NR,30.32040895,78.05000565,02/03/2019 00:00:00,38.7
HP,NR,31.10002545,77.16659704,02/03/2019 00:00:00,28.6
J&K,NR,33.45,76.24,02/03/2019 00:00:00,52.2
Chandigarh,NR,30.71999697,76.78000565,02/03/2019 00:00:00,4.4
Chhattisgarh,WR,22.09042035,82.15998734,02/03/2019 00:00:00,80.8
Gujarat,WR,22.2587,71.1924,02/03/2019 00:00:00,338.0
MP,WR,21.30039105,76.13001949,02/03/2019 00:00:00,258.5
Maharashtra,WR,19.25023195,73.16017493,02/03/2019 00:00:00,467.0
Goa,WR,15.491997,73.81800065,02/03/2019 00:00:00,10.2
DNH,WR,20.26657819,73.0166178,02/03/2019 00:00:00,18.9
Andhra Pradesh,SR,14.7504291,78.57002559,02/03/2019 00:00:00,187.8
Telangana,SR,18.1124,79.0193,02/03/2019 00:00:00,218.5
Karnataka,SR,12.57038129,76.91999711,02/03/2019 00:00:00,233.3
Kerala,SR,8.900372741,76.56999263,02/03/2019 00:00:00,74.2
Tamil Nadu,SR,12.92038576,79.15004187,02/03/2019 00:00:00,307.0
Pondy,SR,11.93499371,79.83000037,02/03/2019 00:00:00,7.4
Bihar,ER,25.78541445,87.4799727,02/03/2019 00:00:00,80.6
Jharkhand,ER,23.80039349,86.41998572,02/03/2019 00:00:00,26.3
Odisha,ER,19.82042971,85.90001746,02/03/2019 00:00:00,71.0
West Bengal,ER,22.58039044,88.32994665,02/03/2019 00:00:00,119.5
Sikkim,ER,27.3333303,88.6166475,02/03/2019 00:00:00,2.2
Arunachal Pradesh,NER,27.10039878,93.61660071,02/03/2019 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,02/03/2019 00:00:00,23.4
Manipur,NER,24.79997072,93.95001705,02/03/2019 00:00:00,2.9
Meghalaya,NER,25.57049217,91.8800142,02/03/2019 00:00:00,6.6
Mizoram,NER,23.71039899,92.72001461,02/03/2019 00:00:00,1.7
Nagaland,NER,25.6669979,94.11657019,02/03/2019 00:00:00,2.4
Tripura,NER,23.83540428,91.27999914,02/03/2019 00:00:00,3.6
Punjab,NR,31.51997398,75.98000281,03/03/2019 00:00:00,104.2
Haryana,NR,28.45000633,77.01999101,03/03/2019 00:00:00,123.1
Rajasthan,NR,26.44999921,74.63998124,03/03/2019 00:00:00,240.9
Delhi,NR,28.6699929,77.23000403,03/03/2019 00:00:00,71.8
UP,NR,27.59998069,78.05000565,03/03/2019 00:00:00,271.8
Uttarakhand,NR,30.32040895,78.05000565,03/03/2019 00:00:00,38.5
HP,NR,31.10002545,77.16659704,03/03/2019 00:00:00,29.2
J&K,NR,33.45,76.24,03/03/2019 00:00:00,48.4
Chandigarh,NR,30.71999697,76.78000565,03/03/2019 00:00:00,4.3
Chhattisgarh,WR,22.09042035,82.15998734,03/03/2019 00:00:00,80.8
Gujarat,WR,22.2587,71.1924,03/03/2019 00:00:00,330.5
MP,WR,21.30039105,76.13001949,03/03/2019 00:00:00,259.6
Maharashtra,WR,19.25023195,73.16017493,03/03/2019 00:00:00,461.9
Goa,WR,15.491997,73.81800065,03/03/2019 00:00:00,10.2
DNH,WR,20.26657819,73.0166178,03/03/2019 00:00:00,18.8
Andhra Pradesh,SR,14.7504291,78.57002559,03/03/2019 00:00:00,191.0
Telangana,SR,18.1124,79.0193,03/03/2019 00:00:00,219.7
Karnataka,SR,12.57038129,76.91999711,03/03/2019 00:00:00,235.8
Kerala,SR,8.900372741,76.56999263,03/03/2019 00:00:00,75.0
Tamil Nadu,SR,12.92038576,79.15004187,03/03/2019 00:00:00,302.4
Pondy,SR,11.93499371,79.83000037,03/03/2019 00:00:00,7.9
Bihar,ER,25.78541445,87.4799727,03/03/2019 00:00:00,76.8
Jharkhand,ER,23.80039349,86.41998572,03/03/2019 00:00:00,24.2
Odisha,ER,19.82042971,85.90001746,03/03/2019 00:00:00,71.5
West Bengal,ER,22.58039044,88.32994665,03/03/2019 00:00:00,114.1
Sikkim,ER,27.3333303,88.6166475,03/03/2019 00:00:00,2.2
Arunachal Pradesh,NER,27.10039878,93.61660071,03/03/2019 00:00:00,2.1
Assam,NER,26.7499809,94.21666744,03/03/2019 00:00:00,23.2
Manipur,NER,24.79997072,93.95001705,03/03/2019 00:00:00,2.6
Meghalaya,NER,25.57049217,91.8800142,03/03/2019 00:00:00,6.6
Mizoram,NER,23.71039899,92.72001461,03/03/2019 00:00:00,1.7
Nagaland,NER,25.6669979,94.11657019,03/03/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,03/03/2019 00:00:00,4.2
Punjab,NR,31.51997398,75.98000281,04/03/2019 00:00:00,106.9
Haryana,NR,28.45000633,77.01999101,04/03/2019 00:00:00,124.0
Rajasthan,NR,26.44999921,74.63998124,04/03/2019 00:00:00,240.9
Delhi,NR,28.6699929,77.23000403,04/03/2019 00:00:00,71.1
UP,NR,27.59998069,78.05000565,04/03/2019 00:00:00,271.2
Uttarakhand,NR,30.32040895,78.05000565,04/03/2019 00:00:00,39.3
HP,NR,31.10002545,77.16659704,04/03/2019 00:00:00,30.8
J&K,NR,33.45,76.24,04/03/2019 00:00:00,49.9
Chandigarh,NR,30.71999697,76.78000565,04/03/2019 00:00:00,4.1
Chhattisgarh,WR,22.09042035,82.15998734,04/03/2019 00:00:00,83.2
Gujarat,WR,22.2587,71.1924,04/03/2019 00:00:00,327.8
MP,WR,21.30039105,76.13001949,04/03/2019 00:00:00,258.0
Maharashtra,WR,19.25023195,73.16017493,04/03/2019 00:00:00,454.7
Goa,WR,15.491997,73.81800065,04/03/2019 00:00:00,10.0
DNH,WR,20.26657819,73.0166178,04/03/2019 00:00:00,18.7
Andhra Pradesh,SR,14.7504291,78.57002559,04/03/2019 00:00:00,191.8
Telangana,SR,18.1124,79.0193,04/03/2019 00:00:00,219.4
Karnataka,SR,12.57038129,76.91999711,04/03/2019 00:00:00,239.4
Kerala,SR,8.900372741,76.56999263,04/03/2019 00:00:00,74.1
Tamil Nadu,SR,12.92038576,79.15004187,04/03/2019 00:00:00,308.0
Pondy,SR,11.93499371,79.83000037,04/03/2019 00:00:00,7.4
Bihar,ER,25.78541445,87.4799727,04/03/2019 00:00:00,80.6
Jharkhand,ER,23.80039349,86.41998572,04/03/2019 00:00:00,26.1
Odisha,ER,19.82042971,85.90001746,04/03/2019 00:00:00,71.2
West Bengal,ER,22.58039044,88.32994665,04/03/2019 00:00:00,120.5
Sikkim,ER,27.3333303,88.6166475,04/03/2019 00:00:00,2.0
Arunachal Pradesh,NER,27.10039878,93.61660071,04/03/2019 00:00:00,2.1
Assam,NER,26.7499809,94.21666744,04/03/2019 00:00:00,24.1
Manipur,NER,24.79997072,93.95001705,04/03/2019 00:00:00,2.6
Meghalaya,NER,25.57049217,91.8800142,04/03/2019 00:00:00,6.5
Mizoram,NER,23.71039899,92.72001461,04/03/2019 00:00:00,1.6
Nagaland,NER,25.6669979,94.11657019,04/03/2019 00:00:00,2.1
Tripura,NER,23.83540428,91.27999914,04/03/2019 00:00:00,3.9
Punjab,NR,31.51997398,75.98000281,05/03/2019 00:00:00,111.2
Haryana,NR,28.45000633,77.01999101,05/03/2019 00:00:00,125.6
Rajasthan,NR,26.44999921,74.63998124,05/03/2019 00:00:00,243.6
Delhi,NR,28.6699929,77.23000403,05/03/2019 00:00:00,73.0
UP,NR,27.59998069,78.05000565,05/03/2019 00:00:00,282.1
Uttarakhand,NR,30.32040895,78.05000565,05/03/2019 00:00:00,39.6
HP,NR,31.10002545,77.16659704,05/03/2019 00:00:00,31.8
J&K,NR,33.45,76.24,05/03/2019 00:00:00,51.3
Chandigarh,NR,30.71999697,76.78000565,05/03/2019 00:00:00,4.4
Chhattisgarh,WR,22.09042035,82.15998734,05/03/2019 00:00:00,81.9
Gujarat,WR,22.2587,71.1924,05/03/2019 00:00:00,330.4
MP,WR,21.30039105,76.13001949,05/03/2019 00:00:00,262.8
Maharashtra,WR,19.25023195,73.16017493,05/03/2019 00:00:00,448.3
Goa,WR,15.491997,73.81800065,05/03/2019 00:00:00,9.2
DNH,WR,20.26657819,73.0166178,05/03/2019 00:00:00,18.4
Andhra Pradesh,SR,14.7504291,78.57002559,05/03/2019 00:00:00,190.0
Telangana,SR,18.1124,79.0193,05/03/2019 00:00:00,224.4
Karnataka,SR,12.57038129,76.91999711,05/03/2019 00:00:00,240.7
Kerala,SR,8.900372741,76.56999263,05/03/2019 00:00:00,75.0
Tamil Nadu,SR,12.92038576,79.15004187,05/03/2019 00:00:00,314.3
Pondy,SR,11.93499371,79.83000037,05/03/2019 00:00:00,7.4
Bihar,ER,25.78541445,87.4799727,05/03/2019 00:00:00,78.9
Jharkhand,ER,23.80039349,86.41998572,05/03/2019 00:00:00,25.6
Odisha,ER,19.82042971,85.90001746,05/03/2019 00:00:00,70.1
West Bengal,ER,22.58039044,88.32994665,05/03/2019 00:00:00,118.9
Sikkim,ER,27.3333303,88.6166475,05/03/2019 00:00:00,2.0
Arunachal Pradesh,NER,27.10039878,93.61660071,05/03/2019 00:00:00,2.5
Assam,NER,26.7499809,94.21666744,05/03/2019 00:00:00,22.0
Manipur,NER,24.79997072,93.95001705,05/03/2019 00:00:00,2.6
Meghalaya,NER,25.57049217,91.8800142,05/03/2019 00:00:00,6.4
Mizoram,NER,23.71039899,92.72001461,05/03/2019 00:00:00,1.8
Nagaland,NER,25.6669979,94.11657019,05/03/2019 00:00:00,2.1
Tripura,NER,23.83540428,91.27999914,05/03/2019 00:00:00,3.9
Punjab,NR,31.51997398,75.98000281,06/03/2019 00:00:00,111.6
Haryana,NR,28.45000633,77.01999101,06/03/2019 00:00:00,124.7
Rajasthan,NR,26.44999921,74.63998124,06/03/2019 00:00:00,243.7
Delhi,NR,28.6699929,77.23000403,06/03/2019 00:00:00,68.0
UP,NR,27.59998069,78.05000565,06/03/2019 00:00:00,276.9
Uttarakhand,NR,30.32040895,78.05000565,06/03/2019 00:00:00,39.2
HP,NR,31.10002545,77.16659704,06/03/2019 00:00:00,30.8
J&K,NR,33.45,76.24,06/03/2019 00:00:00,51.1
Chandigarh,NR,30.71999697,76.78000565,06/03/2019 00:00:00,4.0
Chhattisgarh,WR,22.09042035,82.15998734,06/03/2019 00:00:00,80.8
Gujarat,WR,22.2587,71.1924,06/03/2019 00:00:00,324.0
MP,WR,21.30039105,76.13001949,06/03/2019 00:00:00,264.8
Maharashtra,WR,19.25023195,73.16017493,06/03/2019 00:00:00,443.4
Goa,WR,15.491997,73.81800065,06/03/2019 00:00:00,10.6
DNH,WR,20.26657819,73.0166178,06/03/2019 00:00:00,17.8
Andhra Pradesh,SR,14.7504291,78.57002559,06/03/2019 00:00:00,188.6
Telangana,SR,18.1124,79.0193,06/03/2019 00:00:00,210.8
Karnataka,SR,12.57038129,76.91999711,06/03/2019 00:00:00,233.8
Kerala,SR,8.900372741,76.56999263,06/03/2019 00:00:00,73.7
Tamil Nadu,SR,12.92038576,79.15004187,06/03/2019 00:00:00,306.3
Pondy,SR,11.93499371,79.83000037,06/03/2019 00:00:00,7.6
Bihar,ER,25.78541445,87.4799727,06/03/2019 00:00:00,76.8
Jharkhand,ER,23.80039349,86.41998572,06/03/2019 00:00:00,24.1
Odisha,ER,19.82042971,85.90001746,06/03/2019 00:00:00,70.1
West Bengal,ER,22.58039044,88.32994665,06/03/2019 00:00:00,119.8
Sikkim,ER,27.3333303,88.6166475,06/03/2019 00:00:00,2.1
Arunachal Pradesh,NER,27.10039878,93.61660071,06/03/2019 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,06/03/2019 00:00:00,23.0
Manipur,NER,24.79997072,93.95001705,06/03/2019 00:00:00,2.6
Meghalaya,NER,25.57049217,91.8800142,06/03/2019 00:00:00,6.6
Mizoram,NER,23.71039899,92.72001461,06/03/2019 00:00:00,1.7
Nagaland,NER,25.6669979,94.11657019,06/03/2019 00:00:00,2.1
Tripura,NER,23.83540428,91.27999914,06/03/2019 00:00:00,4.0
Punjab,NR,31.51997398,75.98000281,07/03/2019 00:00:00,106.1
Haryana,NR,28.45000633,77.01999101,07/03/2019 00:00:00,116.3
Rajasthan,NR,26.44999921,74.63998124,07/03/2019 00:00:00,242.5
Delhi,NR,28.6699929,77.23000403,07/03/2019 00:00:00,67.3
UP,NR,27.59998069,78.05000565,07/03/2019 00:00:00,276.8
Uttarakhand,NR,30.32040895,78.05000565,07/03/2019 00:00:00,36.3
HP,NR,31.10002545,77.16659704,07/03/2019 00:00:00,27.7
J&K,NR,33.45,76.24,07/03/2019 00:00:00,49.5
Chandigarh,NR,30.71999697,76.78000565,07/03/2019 00:00:00,3.7
Chhattisgarh,WR,22.09042035,82.15998734,07/03/2019 00:00:00,81.6
Gujarat,WR,22.2587,71.1924,07/03/2019 00:00:00,316.4
MP,WR,21.30039105,76.13001949,07/03/2019 00:00:00,265.1
Maharashtra,WR,19.25023195,73.16017493,07/03/2019 00:00:00,435.6
Goa,WR,15.491997,73.81800065,07/03/2019 00:00:00,9.1
DNH,WR,20.26657819,73.0166178,07/03/2019 00:00:00,17.8
Andhra Pradesh,SR,14.7504291,78.57002559,07/03/2019 00:00:00,182.7
Telangana,SR,18.1124,79.0193,07/03/2019 00:00:00,204.6
Karnataka,SR,12.57038129,76.91999711,07/03/2019 00:00:00,217.7
Kerala,SR,8.900372741,76.56999263,07/03/2019 00:00:00,67.0
Tamil Nadu,SR,12.92038576,79.15004187,07/03/2019 00:00:00,282.7
Pondy,SR,11.93499371,79.83000037,07/03/2019 00:00:00,6.7
Bihar,ER,25.78541445,87.4799727,07/03/2019 00:00:00,78.0
Jharkhand,ER,23.80039349,86.41998572,07/03/2019 00:00:00,24.7
Odisha,ER,19.82042971,85.90001746,07/03/2019 00:00:00,75.1
West Bengal,ER,22.58039044,88.32994665,07/03/2019 00:00:00,111.4
Sikkim,ER,27.3333303,88.6166475,07/03/2019 00:00:00,1.9
Arunachal Pradesh,NER,27.10039878,93.61660071,07/03/2019 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,07/03/2019 00:00:00,21.6
Manipur,NER,24.79997072,93.95001705,07/03/2019 00:00:00,2.6
Meghalaya,NER,25.57049217,91.8800142,07/03/2019 00:00:00,6.7
Mizoram,NER,23.71039899,92.72001461,07/03/2019 00:00:00,1.7
Nagaland,NER,25.6669979,94.11657019,07/03/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,07/03/2019 00:00:00,3.6
Punjab,NR,31.51997398,75.98000281,08/03/2019 00:00:00,245.8
Haryana,NR,28.45000633,77.01999101,08/03/2019 00:00:00,186.0
Rajasthan,NR,26.44999921,74.63998124,08/03/2019 00:00:00,229.7
